Sector,Ticker,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score,PE,PE_ZScore,composite_z_score
consumer-cyclical,EXPE,0.2869044639658895,1.1044419492409991,0.0428859964059917,0.7991280914893951,0.2408337210733017,25.899822,-0.1534844653394176,0.4137109254051625
consumer-cyclical,PLNT,0.7507937509262613,-0.2623461624912458,0.4767853663981264,-1.0087701082756504,0.5141548844984367,20.184116,-0.2486219720051672,0.03771530598046528
consumer-cyclical,WSM,-0.4920837589074544,0.1186414703867736,0.5037476530670654,0.5612700576562191,-0.322207875582476,26.192442,-0.1486138269265021,0.04731054105727212
consumer-cyclical,LVS,0.5123071944663384,-0.3247496991110323,0.5674710602925517,0.7026189864166402,-0.6009954622761137,19.32411,-0.2629367087249328,0.004230725943454452
consumer-cyclical,FIVE,-0.2312711824521865,1.6271593967439248,-0.0272772380630838,-0.1423641410759652,1.213857062866782,27.624681,-0.1247743139408016,0.5843499649517359
consumer-cyclical,POOL,0.0697393159356726,-0.8185513531833202,0.0840118621601546,-0.6442734498648629,-0.4424691874895354,17.05326,-0.3007348402264336,-0.4233146316071191
consumer-cyclical,WING,1.2437556546406212,-1.1533899367900406,0.7146941551820849,-1.2095102057975518,-0.2128794102124221,30.612295,-0.0750456982912761,-0.35109849736968257
consumer-cyclical,BURL,-0.3604494447792797,0.5469799066614695,-0.1065528694763295,0.4313030758265389,0.2080351814622855,37.94851,0.0470650616855091,0.2163434247435219
consumer-cyclical,LEA,-0.6256499351530939,0.4167613880879419,-0.280938971914216,6.190822742427539e-15,-0.3058086057769679,12.163874,-0.3821183111688548,-0.20777566142002662
consumer-cyclical,FND,0.5330217689829446,-0.0357675079483902,-0.2470061931056921,-0.7279805204109366,-0.3987378013415138,26.901867,-0.1368054998945748,-0.41909939673499763
consumer-cyclical,PHM,-0.5686045248297567,-0.135723971169011,0.0649328337245002,6.190822742427539e-15,-1.0875071331728536,13.160251,-0.3655336891678107,-0.5647178109798073
consumer-cyclical,WH,-0.3651924413746545,-0.7576269200072888,0.5325030111293594,-0.8138179271919286,-0.863383779164243,27.522058,-0.1264824662401954,-0.6523152692623491
consumer-cyclical,LEN,-0.0496314065324375,-0.8246055979385972,-0.3111152615969543,0.2951539197044668,-0.8469845093587349,12.907523,-0.3697403281699956,-0.39043927345763085
consumer-cyclical,PVH,0.0372380775171583,0.5154090936063408,-0.2728460537817946,6.190822742427539e-15,-0.447935610758038,26.420732,-0.1448139566398352,-0.23726263043338436
consumer-cyclical,WYNN,-0.2703177617432608,-0.3053527856769335,0.059396302466062,-0.2753222885987107,-0.0598195586943465,28.785505,-0.1054524837000995,-0.1298420008604395
consumer-cyclical,KMX,0.7562200394549822,0.2757195038510208,-0.4510368839258686,6.190822742427539e-15,-0.2620772196289463,36.471336,0.0224776089243853,-0.13299941585851324
consumer-cyclical,LEN-B,-0.0633957872095276,-0.807962159570328,-0.3111152615969543,0.277519257847066,-0.8469845093587349,12.472952,-0.3769737305544501,-0.39612483407140675
consumer-cyclical,CCL,0.0443540446765621,-0.5910766636827531,0.0363329757678834,0.8635473400877858,-0.2730100661659518,12.527026,-0.3760736727951036,0.11888639554509668
